image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16,image17,image18,image19,image20,bbox1,bbox2,bbox3,bbox4,bbox5,bbox6,bbox7,bbox8,bbox9,bbox10,bbox11,bbox12,bbox13,bbox14,bbox15,bbox16,bbox17,bbox18,bbox19,bbox20,bbox_type1,bbox_type2,bbox_type3,bbox_type4,bbox_type5,bbox_type6,bbox_type7,bbox_type8,bbox_type9,bbox_type10,bbox_type11,bbox_type12,bbox_type13,bbox_type14,bbox_type15,bbox_type16,bbox_type17,bbox_type18,bbox_type19,bbox_type20
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/380_2011_003294.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/266_2011_001891.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/64_2010_002316.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000032.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1719_2008_002502.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1566_2010_006256.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1864_2008_000254.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001608.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/440_2008_001461.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1792_2008_000273.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1729_2009_001906.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001464.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1827_2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000851.jpg,"[[175.0, 241.0, 147.0, 92.0]]","[[135.625, 146.875, 36.25, 32.5]]","[[58, 124, 201, 113]]","[[219.0, 101.0, 18.0, 27.0]]","[[193.0, 91.0, 137.0, 193.0]]","[[41, 76, 289, 197]]","[[26.0, 189.0, 18.0, 49.0]]","[[15.0, 299.0, 292.0, 167.0]]","[[167.0, 274.0, 40.0, 102.0]]","[[190.0, 301.0, 15.0, 44.0]]","[[202, 118, 136, 194]]","[[229.0, 126.0, 102.0, 113.0]]","[[107.0, 30.0, 133.0, 224.0]]","[[18, 377, 347, 48]]","[[185.0, 249.0, 79.0, 59.0]]","[[-8.125, -15.0, 211.25, 201.875]]","[[9.0, 50.0, 22.0, 20.0]]","[[315.0, 243.0, 15.0, 44.0]]","[[2.5, 192.5, 109.375, 103.75]]","[[286, 15, 34, 316]]",gt,human,random,gt,gt,random,gt,human,human,gt,random,gt,gt,random,gt,human,gt,human,human,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/188_2011_001600.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_003352.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001525.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1675_2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1850_2008_002679.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1792_2008_000273.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/267_2008_006000.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1864_2008_000254.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_002316.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/694_2010_004877.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_002366.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1719_2008_002502.jpg,"[[-12.5, 285.0, 149.375, 80.625]]","[[5, 1, 354, 497]]","[[29, 24, 328, 368]]","[[175.0, 83.125, 82.5, 140.625]]","[[188.75, 173.75, 72.5, 96.875]]","[[137, 12, 139, 314]]","[[1.0, 43.0, 237.0, 95.0]]","[[85.0, 169.375, 28.125, 28.125]]","[[387.5, 299.375, 77.5, 31.875]]","[[133.0, 25.0, 130.0, 195.0]]","[[95, 279, 216, 55]]","[[359.0, 162.0, 35.0, 115.0]]","[[1, 137, 497, 185]]","[[113, 174, 173, 226]]","[[88, 37, 267, 450]]","[[28, 41, 250, 434]]","[[163.125, 288.75, 257.5, 82.5]]","[[366.0, 90.0, 72.0, 34.0]]","[[406.25, 131.875, 65.0, 64.375]]","[[43.0, -12.0, 154.0, 358.0]]",human,random,random,human,human,random,gt,human,human,human,random,gt,random,random,random,random,human,gt,human,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001525.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/266_2011_001891.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/610_2012_001791.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000097.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1893_2008_001765.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1777_2008_003967.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/834_2007_005430.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1991_2008_004482.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1864_2008_000254.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004545.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/474_2009_002366.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/349_2010_003146.jpg,"[[293.0, 37.0, 179.0, 161.0]]","[[223.125, 156.875, 46.25, 92.5]]","[[371.0, 117.0, 129.0, 156.0]]","[[340.0, 84.0, 97.0, 26.0]]","[[95, 39, 268, 374]]","[[401.25, 146.25, 65.625, 33.125]]","[[291.0, 162.0, 84.0, 338.0]]","[[339.0, 136.0, 28.0, 54.0]]","[[43, 37, 324, 411]]","[[42, 424, 202, 31]]","[[151.25, 217.5, 30.625, 53.125]]","[[110.0, 127.0, 185.0, 139.0]]","[[83.0, 75.0, 58.0, 56.0]]","[[355.0, 152.0, 86.0, 145.0]]","[[273.75, 133.125, 130.625, 228.75]]","[[155.0, 293.0, 38.0, 63.0]]","[[269, 0, 43, 490]]","[[173.0, 241.0, 32.0, 69.0]]","[[203.125, 139.375, 152.5, 147.5]]","[[150.0, 118.0, 120.0, 82.0]]",gt,human,gt,gt,random,human,gt,gt,random,random,human,gt,gt,gt,human,human,random,human,human,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003016.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001608.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1850_2008_002679.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1545_2010_000361.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1991_2008_004482.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/213_2011_001392.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1675_2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/694_2010_004877.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1827_2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001464.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005731.jpg,"[[168.125, 117.5, 221.875, 153.75]]","[[334.375, 66.25, 86.25, 48.125]]","[[324.0, 198.0, 28.0, 68.0]]","[[245.0, 211.0, 66.0, 50.0]]","[[130.0, 371.0, 50.0, 59.0]]","[[151.875, 94.375, 206.25, 270.0]]","[[416.0, 99.0, 68.0, 22.0]]","[[342.0, 1.0, 33.0, 13.0]]","[[204.0, 96.0, 52.0, 53.0]]","[[5, 64, 23, 293]]","[[-26.0, 142.0, 321.0, 151.0]]","[[40, 6, 104, 485]]","[[126.0, 162.0, 28.0, 31.0]]","[[1, 19, 330, 471]]","[[21, 91, 125, 233]]","[[279.0, 136.0, 80.0, 197.0]]","[[73.75, 261.25, 90.0, 36.25]]","[[249, 33, 185, 233]]","[[34, 386, 319, 16]]","[[398.75, 160.0, 90.0, 69.375]]",human,human,gt,gt,human,human,gt,gt,gt,random,human,random,gt,random,random,gt,human,random,random,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/213_2011_001392.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1586_2010_002130.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1850_2008_002679.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000097.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1864_2008_000254.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1982_2007_007531.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003651.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1827_2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1675_2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/610_2012_001791.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001608.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/856_2009_002976.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1545_2010_000361.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1566_2010_006256.jpg,"[[12, 261, 356, 123]]","[[141.0, 35.0, 121.0, 254.0]]","[[77, 150, 294, 249]]","[[89.0, 380.0, 55.0, 63.0]]","[[283.125, 100.0, 57.5, 81.875]]","[[40, 11, 213, 283]]","[[135.0, 282.0, 21.0, 68.0]]","[[2, 5, 354, 306]]","[[149.375, 105.625, 58.75, 170.0]]","[[116.25, 77.5, 123.125, 176.25]]","[[171, 309, 159, 185]]","[[116.0, 176.0, 21.0, 26.0]]","[[19.0, 179.0, 69.0, 96.0]]","[[79.0, 91.0, 166.0, 312.0]]","[[159, 345, 220, 103]]","[[458.0, 223.0, 42.0, 47.0]]","[[24, 6, 279, 466]]","[[15, 213, 155, 178]]","[[118, 3, 216, 467]]","[[2.0, 127.0, 128.0, 236.0]]",random,human,random,human,human,random,human,random,human,human,random,gt,gt,gt,random,gt,random,random,random,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_003352.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/937_2011_005731.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1586_2010_002130.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1313_2010_005758.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/610_2012_001791.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000097.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1675_2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1719_2008_002502.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001464.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1545_2010_000361.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1991_2008_004482.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/856_2009_002976.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_002316.jpg,"[[352.0, 1.0, 126.0, 204.0]]","[[136, 10, 226, 416]]","[[174.0, 104.0, 98.0, 136.0]]","[[61, 13, 225, 458]]","[[302.0, 66.0, 172.0, 303.0]]","[[114, 350, 197, 147]]","[[60, 0, 301, 464]]","[[8.75, 151.875, 144.375, 206.25]]","[[201.875, 21.25, 32.5, 68.125]]","[[25.625, 156.25, 108.125, 45.0]]","[[56, 54, 141, 429]]","[[179.0, 180.0, 128.0, 153.0]]","[[31.0, 1.0, 221.0, 328.0]]","[[291.0, 251.0, 21.0, 27.0]]","[[1.0, 149.0, 16.0, 45.0]]","[[1.875, 141.875, 359.375, 226.875]]","[[475.0, 121.875, 23.125, 112.5]]","[[23, 57, 162, 132]]","[[276, 39, 30, 213]]","[[99, 42, 298, 272]]",gt,random,gt,random,gt,random,random,human,human,human,random,gt,gt,gt,gt,human,human,random,random,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/440_2008_001461.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1982_2007_007531.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/937_2011_005731.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1586_2010_002130.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1675_2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003651.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/856_2009_002976.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003223.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001464.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1313_2010_005758.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1719_2008_002502.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1237_2011_006691.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/380_2011_003294.jpg,"[[196.0, 178.0, 80.0, 131.0]]","[[73, 304, 50, 120]]","[[110.0, 87.5, 64.375, 91.875]]","[[60, 76, 96, 400]]","[[101, 151, 188, 188]]","[[15, 52, 215, 350]]","[[151.25, 140.625, 50.625, 130.0]]","[[233.0, 125.0, 53.0, 95.0]]","[[79, 87, 75, 195]]","[[48.0, 13.0, 134.0, 322.0]]","[[59.0, 207.0, 103.0, 83.0]]","[[426.875, 3.125, 63.125, 158.75]]","[[140.0, 81.875, 41.875, 28.125]]","[[297.0, 177.0, 23.0, 46.0]]","[[173, 73, 17, 231]]","[[290.0, 249.0, 19.0, 28.0]]","[[161, 341, 112, 136]]","[[80, 0, 290, 318]]","[[114.375, 38.75, 23.125, 35.0]]","[[272.5, 145.625, 165.0, 175.0]]",gt,random,human,random,random,random,human,gt,random,gt,gt,human,human,gt,random,human,random,random,human,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1982_2007_007531.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1237_2011_006691.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004545.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1864_2008_000254.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1313_2010_005758.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003223.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/474_2009_002366.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1586_2010_002130.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/266_2011_001891.jpg,"[[238.75, 39.375, 54.375, 108.125]]","[[201.875, 25.625, 28.75, 41.25]]","[[115, 155, 311, 199]]","[[51, 60, 187, 129]]","[[259.0, 283.0, 19.0, 23.0]]","[[16, 232, 315, 64]]","[[418.0, 175.0, 46.0, 69.0]]","[[149.0, 133.0, 200.0, 139.0]]","[[57, 6, 22, 486]]","[[102, 95, 153, 117]]","[[199.375, 3.125, 194.375, 157.5]]","[[5, 78, 350, 314]]","[[98, 39, 153, 16]]","[[31.875, 40.625, 38.75, 51.25]]","[[64, 105, 239, 298]]","[[156, 2, 98, 261]]","[[198.0, 121.0, 130.0, 158.0]]","[[107, 25, 323, 284]]","[[115.0, 155.625, 39.375, 38.125]]","[[52, 0, 251, 350]]",human,human,random,random,gt,random,gt,gt,random,random,human,random,random,human,random,random,gt,random,human,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1586_2010_002130.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1719_2008_002502.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1982_2007_007531.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1675_2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003651.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1864_2008_000254.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/610_2012_001791.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004545.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/856_2009_002976.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003223.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/64_2010_002316.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,"[[252, 1, 30, 427]]","[[271.875, 165.0, 45.625, 26.25]]","[[227.0, 27.0, 127.0, 300.0]]","[[238.125, 38.75, 2.5, 3.125]]","[[77, 3, 240, 486]]","[[14, 40, 265, 400]]","[[71, 6, 213, 491]]","[[211.875, 158.75, 50.625, 111.25]]","[[120, 12, 60, 322]]","[[7, 139, 304, 341]]","[[145.0, 296.0, 15.0, 55.0]]","[[359.375, 21.25, 49.375, 123.125]]","[[303.0, 241.0, 43.0, 67.0]]","[[346.0, 5.0, 73.0, 149.0]]","[[125.0, 181.0, 27.0, 57.0]]","[[140.0, 177.0, 17.0, 22.0]]","[[150.0, 122.5, 205.625, 148.75]]","[[215.0, 97.5, 22.5, 26.875]]","[[1.0, 1.0, 210.0, 399.0]]","[[42.0, 18.0, 81.0, 48.0]]",random,human,gt,human,random,random,random,human,random,random,gt,human,gt,gt,gt,gt,human,human,gt,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1586_2010_002130.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/610_2012_001791.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004545.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1777_2008_003967.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001464.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/64_2010_002316.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1864_2008_000254.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003223.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1313_2010_005758.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/856_2009_002976.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/266_2011_001891.jpg,"[[121.0, 157.0, 35.0, 36.0]]","[[265.0, 180.0, 47.0, 32.0]]","[[86.25, 8.75, 25.0, 60.0]]","[[233.0, 210.0, 32.0, 33.0]]","[[47, 76, 373, 30]]","[[2, 13, 299, 313]]","[[265.0, 33.0, 200.0, 342.0]]","[[20.0, 258.0, 37.0, 89.0]]","[[1, 294, 328, 46]]","[[382.0, 186.0, 118.0, 214.0]]","[[65.0, 282.0, 26.0, 83.0]]","[[157, 123, 165, 252]]","[[234, 230, 51, 16]]","[[270.0, 103.0, 99.0, 158.0]]","[[162.5, 155.0, 104.375, 100.625]]","[[13, 116, 253, 309]]","[[82, 193, 257, 215]]","[[421.0, 116.0, 49.0, 118.0]]","[[149.0, 27.0, 259.0, 302.0]]","[[110, 98, 159, 61]]",gt,gt,human,gt,random,random,gt,human,random,gt,human,random,random,gt,human,random,random,gt,gt,random
